long_quote_id,lead_id,country_code,first_utm_source,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
-8985329690647427651,-1878017571835510089,FR,facebook,facebook,True,False,False,2021-09-01 06:06:30 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,01,085-099,03-05,I-K,31-32,Auvergne,False,False
8432182954450599454,-422886625527560515,FR,facebook,facebook,True,False,False,2021-09-01 13:31:13 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,21-24,M,00,100,03-05,I-K,31-32,Basse-Normandie,False,False
6958287553509628003,-3570617302614012316,FR,google,facebook,True,False,False,2021-09-01 08:02:25 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,15-19,L-N,31-32,Champagne-Ardenne,False,False
-5466327707124535281,2631102460444262201,FR,facebook,facebook,True,False,False,2021-09-01 12:38:56 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,01,100,01-02,I-K,31-32,Centre,False,False
-1484682254807085557,-8451310597687117154,FR,facebook,facebook,True,False,False,2021-09-01 06:30:55 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,21-24,M,00,100,06-09,I-K,31-32,Basse-Normandie,False,False
7271521237773179842,-1567409203028275674,FR,facebook,facebook,True,False,False,2021-09-01 18:59:29 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,00,100,10-14,I-K,31-32,Ile-De-France,False,False
-1179251113491462825,-8451310597687117154,FR,facebook,facebook,True,False,False,2021-09-01 06:05:54 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,00,100,06-09,L-N,31-32,Basse-Normandie,False,False
-4400907979771225928,-7413844502915676157,FR,facebook,facebook,True,True,False,2021-09-01 20:00:59 UTC,2021-09-04,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,all risks,all_risks_product_5,,,,18-20,F,01,085-099,10-14,F-H,29-30,Aquitaine,False,False
-4737551451756076929,-5600701618854371508,FR,facebook,facebook,True,False,False,2021-09-01 17:18:21 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,medium,,,,,,18-20,M,00,100,10-14,A-E,29-30,Ile-De-France,False,False
3610818032855853429,2596983144177697821,FR,facebook,facebook,True,True,False,2021-09-01 10:24:05 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,intermediate,intermdiate_product_5,,,,25-29,M,03-06,100,03-05,I-K,29-30,Ile-De-France,False,False
-2330059286864065414,-3388955043445998208,FR,facebook,facebook,True,True,False,2021-09-01 18:21:17 UTC,2021-09-02,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,all risks,all_risks_product_5,,,,21-24,M,03-06,085-099,03-05,I-K,29-30,Pays De La Loire,True,False
-211208118724098258,5475714933981333991,FR,facebook,facebook,True,False,False,2021-09-01 16:10:11 UTC,2021-09-23,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,00,100,20+,F-H,27-28,Provence-Alpes-Cote D'azur,False,False
4793933838226465502,-7472322089394124031,FR,facebook,facebook,True,False,False,2021-09-01 09:53:45 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,25-29,M,02,085-099,01-02,I-K,31-32,Ile-De-France,False,False
278035760381917367,6509715000333605367,FR,facebook,facebook,True,False,False,2021-09-01 09:56:49 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,F,00,100,06-09,I-K,29-30,Rhone-Alpes,False,False
8726061316709389095,5769963001632889935,FR,facebook,facebook,True,False,False,2021-09-01 11:24:18 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,18-20,M,01,085-099,10-14,F-H,29-30,Nord-Pas-De-Calais,False,False
560363650209996297,-3388955043445998208,FR,facebook,facebook,True,False,False,2021-09-01 18:18:51 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,085-099,03-05,I-K,29-30,Pays De La Loire,True,False
-2044721036892969578,-3376435957067924236,FR,facebook,facebook,True,False,False,2021-09-01 06:03:35 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,064-084,01-02,F-H,31-32,Provence-Alpes-Cote D'azur,False,False
2404154358999303297,3750431798191610695,FR,facebook,facebook,True,False,False,2021-09-01 13:27:21 UTC,2021-10-01,,provider_A,third_party_product_5,intermdiate_product_6,all_risks_product_2,medium,high,high,,,,,,30-39,M,03-06,100,15-19,O-R,33-34,Rhone-Alpes,False,False
-6507146500116376533,-3069070714941441288,FR,facebook,facebook,True,True,False,2021-09-01 10:17:52 UTC,2021-09-30,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,all risks,all_risks_product_6,,,,30-39,M,15+,051-063,03-05,L-N,31-32,Rhone-Alpes,True,False
-6507736451216098402,-1989308035349791137,FR,facebook,facebook,True,False,False,2021-09-01 18:41:29 UTC,2021-09-05,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_5,low,low,medium,,,,,,25-29,M,03-06,085-099,06-09,I-K,29-30,Aquitaine,False,False
-6461275858363398916,536974787674432769,FR,facebook,facebook,True,True,False,2021-09-01 18:19:28 UTC,2021-09-06,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,intermediate,intermdiate_product_6,,,,60+,M,15+,050,15-19,L-N,33-34,Aquitaine,True,False
-6209968828688183243,-3664871115077483888,FR,facebook,facebook,True,False,False,2021-09-01 20:41:17 UTC,2021-09-10,,provider_A,third_party_product_14,intermdiate_product_11,all_risks_product_8,medium,medium,medium,,,,,,21-24,M,03-06,100,15-19,L-N,33-34,Nord-Pas-De-Calais,False,False
-596546724245886785,-1229997426987060103,FR,facebook,facebook,True,True,False,2021-09-01 15:08:34 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,medium,third party,third_party_product_15,2021-09-01 18:02:37 UTC,,,60+,M,15+,050,15-19,L-N,31-32,Nord-Pas-De-Calais,False,False
8270324860535139368,-8395543997808509581,FR,CRM,facebook,True,False,False,2021-09-01 06:48:25 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,60+,M,15+,100,10-14,L-N,33-34,Ile-De-France,True,False
5667129479703218697,-1703435040347417530,FR,facebook,facebook,True,False,False,2021-09-01 04:06:05 UTC,2021-10-20,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,,,,,,40-59,M,15+,050,06-09,O-R,33-34,Rhone-Alpes,False,False
5486848230624334917,-412444015821594373,FR,facebook,facebook,True,False,False,2021-09-01 16:38:10 UTC,2021-10-20,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,medium,high,high,,,,,,30-39,M,07-14,100,10-14,I-K,29-30,Picardie,False,False
-4317898739180234039,-4311918279676559815,FR,CRM,facebook,True,False,False,2021-09-01 13:07:34 UTC,2021-09-03,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,high,high,high,,,,,,60+,M,15+,050,10-14,L-N,33-34,Ile-De-France,True,False
-6485334547070319932,-6991047260751872690,FR,facebook,facebook,True,True,False,2021-09-01 11:07:02 UTC,2021-09-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,medium,medium,intermediate,intermdiate_product_14,,,,40-59,F,15+,064-084,15-19,L-N,31-32,Midi-Pyrenees,False,True
-4636476051953412842,-2952106591108897087,FR,facebook,facebook,True,False,False,2021-09-01 10:17:21 UTC,2021-11-10,,provider_B,third_party_product_19,intermdiate_product_18,all_risks_product_15,high,high,high,,,,,,21-24,M,03-06,085-099,06-09,L-N,33-34,Ile-De-France,False,False
-1303912787625162242,6780315697966202727,FR,facebook,facebook,True,True,False,2021-09-01 10:41:28 UTC,2021-09-01,,provider_B,third_party_product_22,intermdiate_product_21,all_risks_product_18,low,medium,medium,third party,third_party_product_22,,,,40-59,M,15+,100,20+,O-R,33-34,Provence-Alpes-Cote D'azur,False,False
-8977349046335197866,-2969651379482089117,FR,facebook,facebook,True,False,False,2021-09-01 13:48:04 UTC,2021-09-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,high,high,medium,,,,,,18-20,F,01,100,20+,I-K,29-30,Bretagne,False,False
64755185199552358,865384936217521974,FR,facebook,facebook,True,False,False,2021-09-01 08:16:40 UTC,2021-10-01,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,medium,medium,,,,,,18-20,M,01,085-099,10-14,F-H,27-28,Rhone-Alpes,False,False
-7929727430466121157,572203922043851265,FR,facebook,facebook,True,False,False,2021-09-01 11:16:47 UTC,2021-09-12,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,medium,medium,,,,,,21-24,F,00,100,10-14,F-H,27-28,Rhone-Alpes,False,False
946285826790501809,412891639500530196,FR,facebook,facebook,True,False,False,2021-09-01 16:49:02 UTC,2021-09-02,,provider_B,third_party_product_25,intermdiate_product_24,all_risks_product_21,high,high,high,,,,,,40-59,M,00,100,15-19,I-K,31-32,Pays De La Loire,False,False
-4006082945236201086,-5593712840973110455,FR,facebook,facebook,True,False,False,2021-09-01 08:47:10 UTC,2021-09-02,,provider_B,third_party_product_27,intermdiate_product_26,all_risks_product_23,medium,medium,medium,,,,,,30-39,F,15+,100,03-05,O-R,29-30,Ile-De-France,True,False
4282903332308880176,-4521344018824368468,FR,siteweb,snapchat,False,False,False,2021-09-01 12:11:43 UTC,2021-09-05,,,,,,,,,,,,,,40-59,F,15+,050,10-14,L-N,33-34,Provence-Alpes-Cote D'azur,True,False
9212631919486536574,4123492900269135675,FR,snapchat,snapchat,False,False,False,2021-09-01 20:50:50 UTC,2021-09-05,,,,,,,,,,,,,,18-20,M,00,100,20+,F-H,27-28,Franche-Comte,False,False
5395542369289014428,-8236968046902392793,FR,blog.csoassurance,blog.csoassurance,True,False,False,2021-09-01 20:24:27 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,medium,,,,,,18-20,F,00,100,15-19,A-E,27-28,Provence-Alpes-Cote D'azur,False,False
544917757101170990,6471662218468858303,FR,blog.csoassurance,blog.csoassurance,True,False,False,2021-09-01 12:58:23 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,064-084,00,I-K,29-30,Auvergne,False,False
5382030093967005059,845538368242010463,FR,blog.csoassurance,blog.csoassurance,True,False,False,2021-09-01 11:21:16 UTC,2021-12-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,085-099,15-19,I-K,29-30,Ile-De-France,False,False
5184652061440096519,6563919918829176081,FR,siteweb,blog.csoassurance,True,True,False,2021-09-01 14:09:47 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,intermediate,intermdiate_product_5,,,,18-20,F,00,100,06-09,I-K,29-30,Ile-De-France,False,False
6706463431945527629,-3794989768440003755,FR,blog.csoassurance,blog.csoassurance,True,False,False,2021-09-01 06:15:22 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,03-06,100,03-05,I-K,29-30,Ile-De-France,False,False
-2842452149061797556,6471662218468858303,FR,blog.csoassurance,blog.csoassurance,True,False,False,2021-09-01 13:50:23 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,064-084,00,I-K,29-30,Auvergne,True,False
-88028641724819989,-8236968046902392793,FR,blog.csoassurance,blog.csoassurance,True,False,False,2021-09-01 20:32:13 UTC,2021-10-01,,provider_A,third_party_product_15,intermdiate_product_14,all_risks_product_9,low,low,low,,,,,,40-59,F,15+,050,15-19,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
1695629317892439915,-8714442128730636740,FR,csoassurance.produit,csoassurance.produit,False,False,False,2021-09-01 08:39:25 UTC,2021-09-01,,,,,,,,,,,,,,18-20,F,00,100,20+,L-N,33-34,Aquitaine,False,False
6602813242181171310,-4987452445429970719,FR,csoassurance.produit,csoassurance.produit,False,False,False,2021-09-01 12:56:56 UTC,2021-09-02,,,,,,,,,,,,,,18-20,M,00,100,20+,I-K,31-32,Languedoc-Roussillon,False,False
-7177687707907264004,-4987452445429970719,FR,csoassurance.produit,csoassurance.produit,False,False,False,2021-09-01 13:02:14 UTC,2021-09-02,,,,,,,,,,,,,,18-20,M,00,100,20+,I-K,31-32,Languedoc-Roussillon,False,False
-8167014152764780528,7930042102024061457,FR,facebook,csoassurance.produit,True,False,False,2021-09-01 07:38:23 UTC,2021-12-01,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,,,,,,30-39,M,15+,050,01-02,I-K,31-32,Rhone-Alpes,True,False
-3462507020632260114,-6439431735825547255,FR,csoassurance.produit,csoassurance.produit,True,True,False,2021-09-01 07:20:20 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,intermediate,intermdiate_product_5,,,,21-24,F,01,100,00,A-E,27-28,Alsace,False,False
-7510332519431469746,-8994298518199771681,FR,csoassurance.produit,csoassurance.produit,True,False,False,2021-09-01 09:21:10 UTC,2021-09-04,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,03-05,I-K,31-32,Champagne-Ardenne,False,False
-1500368860393651012,5170660955996911838,FR,csoassurance.produit,csoassurance.produit,True,False,False,2021-09-01 17:26:05 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,F,01,100,10-14,L-N,31-32,Rhone-Alpes,False,False
-4905528814567591388,-3649519887886870570,FR,csoassurance.produit,csoassurance.produit,True,False,False,2021-09-01 12:20:31 UTC,2021-09-04,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,high,high,high,,,,,,18-20,F,00,100,10-14,A-E,29-30,Provence-Alpes-Cote D'azur,False,False
3853563171961499013,7481648347434123717,FR,csoassurance.produit,csoassurance.produit,True,True,False,2021-09-01 12:43:40 UTC,2021-09-05,,provider_B,third_party_product_24,intermdiate_product_23,all_risks_product_20,medium,medium,medium,intermediate,intermdiate_product_23,,,,40-59,F,00,100,10-14,F-H,29-30,Provence-Alpes-Cote D'azur,False,False
-4318831228459440157,-9048492864029855739,FR,comparator_B,comparator_B,False,False,False,2021-09-01 09:12:08 UTC,2021-10-01,,,,,,,,,,,,,,30-39,F,01,085-099,03-05,L-N,29-30,Rhone-Alpes,True,False
-3039776311574394313,-5827748181056517837,FR,comparator_B,comparator_B,False,False,False,2021-09-01 09:25:40 UTC,2021-09-06,,,,,,,,,,,,,,60+,F,15+,050,01-02,I-K,29-30,Ile-De-France,True,False
3201530339471328899,9126029107940145509,FR,comparator_B,comparator_B,False,False,False,2021-09-01 10:13:36 UTC,2021-09-02,,,,,,,,,,,,,,18-20,F,00,100,15-19,I-K,29-30,Rhone-Alpes,True,True
-8242365831815685419,-8444208897934839012,FR,comparator_B,comparator_B,False,False,False,2021-09-01 04:56:21 UTC,2021-09-01,,,,,,,,,,,,,,21-24,M,01,100,10-14,F-H,29-30,Nord-Pas-De-Calais,False,False
-860656229482105486,93776681865621460,FR,comparator_B,comparator_B,False,False,False,2021-09-01 13:23:31 UTC,2021-09-05,,,,,,,,,,,,,,30-39,M,07-14,050,10-14,I-K,31-32,Ile-De-France,False,False
5211477275180934828,6446160147081880801,FR,comparator_B,comparator_B,False,False,False,2021-09-01 09:36:49 UTC,2021-09-01,,,,,,,,,,,,,,40-59,M,15+,050,20+,I-K,31-32,Alsace,False,False
-2741655614120860508,-5414562849773968013,FR,google,comparator_B,False,False,False,2021-09-01 11:59:35 UTC,2021-09-02,,,,,,,,,,,,,,40-59,F,15+,050,06-09,I-K,29-30,Rhone-Alpes,True,False
1938037586999666452,6699725630299580035,FR,comparator_B,comparator_B,True,True,False,2021-09-01 11:42:13 UTC,2021-09-05,,provider_B,third_party_product_2,intermdiate_product_3,all_risks_product_3,low,low,low,intermediate,intermdiate_product_3,,,,40-59,F,15+,050,10-14,O-R,33-34,Provence-Alpes-Cote D'azur,True,False
1116796753716881937,308004456280214507,FR,comparator_B,comparator_B,True,False,False,2021-09-01 09:47:12 UTC,2021-09-06,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,F,07-14,100,10-14,I-K,31-32,Provence-Alpes-Cote D'azur,True,False
8148825052910871700,7982054128034754984,FR,comparator_B,comparator_B,True,True,False,2021-09-01 07:07:33 UTC,2021-09-01,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,intermediate,intermdiate_product_5,,,,18-20,F,01,100,10-14,I-K,29-30,Nord-Pas-De-Calais,False,False
-5717665946405352564,4297717413181465807,FR,comparator_B,comparator_B,True,True,False,2021-09-01 12:17:32 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,third party,third_party_product_4,,,,18-20,M,02,100,15-19,F-H,29-30,Bourgogne,False,False
832471063661626444,-6977745828591668586,FR,comparator_B,comparator_B,True,True,False,2021-09-01 09:30:59 UTC,2021-09-02,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,intermediate,intermdiate_product_5,,,,18-20,F,00,100,10-14,I-K,27-28,Auvergne,False,False
-1234973944695075026,-5283790253929021015,FR,comparator_B,comparator_B,True,True,False,2021-09-01 07:21:07 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,21-24,M,01,085-099,15-19,L-N,33-34,Basse-Normandie,False,False
7045615067350841696,-2167774032963713962,FR,comparator_B,comparator_B,True,True,False,2021-09-01 11:37:38 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,medium,all risks,all_risks_product_5,,,,18-20,M,00,100,10-14,F-H,27-28,Provence-Alpes-Cote D'azur,False,False
4466226628385301291,-2692881381710871059,FR,comparator_B,comparator_B,True,False,False,2021-09-01 05:27:00 UTC,2021-09-15,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,F,00,100,06-09,F-H,29-30,Provence-Alpes-Cote D'azur,False,False
-5675633275852780639,-3147950366692326330,FR,comparator_B,comparator_B,True,False,False,2021-09-01 10:37:23 UTC,2021-09-04,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,F,00,100,15-19,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
6884100440075665199,5540443065845589054,FR,comparator_B,comparator_B,True,True,False,2021-09-01 15:09:26 UTC,2021-09-01,needs device,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,intermediate,intermdiate_product_5,,,,25-29,F,07-14,064-084,10-14,F-H,29-30,Auvergne,False,False
