time,page_view,mp_os,mp_browser,utm_source,insurance_subscription,mp_event_name
2021-09-01 08:15:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""category_started"": ""autre"", ""lead_id"": -6824384209780933281, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:15:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""category_started"": ""autre"", ""lead_id"": -6824384209780933281, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:16:17,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""lead_id"": -35679697766937524, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:16:17,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""lead_id"": -35679697766937524, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:56:27,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:56:27,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:53:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -6098326593629189656, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 11:53:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -6098326593629189656, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:43:51,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:43:51,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:56:11,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""lead_id"": 7521416457439120868, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:56:11,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""lead_id"": 7521416457439120868, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:40:51,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 15:40:51,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:40:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 19:40:08,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:48:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:48:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 21:52:32,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 21:52:32,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:37:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": 4326542028415195795, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 13:26:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -2265706173121784021, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 13:26:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -2265706173121784021, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:37:53,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": 4326542028415195795, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 13:11:02,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -8910701155046140053, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 13:11:02,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -8910701155046140053, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:12:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 17:12:12,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""category_started"": ""jeune_conducteur"", ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:56:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,csoassurance.produit,"{""category_started"": ""autre"", ""lead_id"": 4033518930173515865, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 12:56:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,csoassurance.produit,"{""category_started"": ""autre"", ""lead_id"": 4033518930173515865, ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:51:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 3829647942548659384, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:51:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 3829647942548659384, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:51:54,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 3829647942548659384, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 09:51:25,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""category_started"": ""jeune_conducteur"", ""lead_id"": 3829647942548659384, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:18:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -6560736830979874229, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 08:18:42,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""category_started"": ""autre"", ""lead_id"": -6560736830979874229, ""vehicle_search_method"": ""license_plate""}",Insurance - Initiate Insurance Long Quote
2021-09-01 16:05:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""category_started"": ""autre"", ""vehicle_search_method"": ""brand""}",Insurance - Initiate Insurance Long Quote
